"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-4", "7394", "Dining/DiningProgrammers.java:94", "Line Step", " file=Dining/DiningProgrammers.java, line=94"
"Thread-4", "7395", "Dining/DiningProgrammers.java:96", "Line Step", " file=Dining/DiningProgrammers.java, line=96"
"Thread-4", "7396", "Dining/DiningProgrammers.java:103", "Line Step", " file=Dining/DiningProgrammers.java, line=103"
"Thread-4", "7397", "Dining/DiningProgrammers.java:103", "Method Exit", " returner=Dining.State:5#set_state:190, value=<void>"
"Thread-4", "7398", "Dining/DiningProgrammers.java:40", "Method Returned", " "
"Thread-4", "7399", "Dining/DiningProgrammers.java:41", "Line Step", " file=Dining/DiningProgrammers.java, line=41"
"Thread-4", "7400", "Dining/DiningProgrammers.java:41", "Field Read", " context=Dining.Programmer:5, fs"
"Thread-4", "7401", "Dining/DiningProgrammers.java:41", "Method Call", " caller=Dining.Programmer:5#run:5, target=Dining.Forks:1#pickup:128"
"Thread-4", "7402", "Dining/DiningProgrammers.java:56", "Method Entered", " "
"Thread-4", "7403", "Dining/DiningProgrammers.java:56", "Variable Write", " context=Dining.Forks:1#pickup:128, p=Dining.Programmer:5"
"Thread-4", "7404", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-4", "7405", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "7406", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.State:5, count"
"Thread-4", "7407", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-0", "7408", "Dining/DiningProgrammers.java:92", "Line Step", " file=Dining/DiningProgrammers.java, line=92"
"Thread-4", "7409", "Dining/DiningProgrammers.java:66", "Line Step", " file=Dining/DiningProgrammers.java, line=66"
"Thread-0", "7410", "Dining/DiningProgrammers.java:96", "Line Step", " file=Dining/DiningProgrammers.java, line=96"
"Thread-4", "7411", "Dining/DiningProgrammers.java:66", "Field Read", " context=Dining.Forks:1, n"
"Thread-0", "7412", "Dining/DiningProgrammers.java:103", "Line Step", " file=Dining/DiningProgrammers.java, line=103"
"Thread-4", "7413", "Dining/DiningProgrammers.java:66", "Field Write", " context=Dining.Forks:1, n=0"
"Thread-0", "7414", "Dining/DiningProgrammers.java:103", "Method Exit", " returner=Dining.State:1#set_state:189, value=<void>"
"Thread-4", "7415", "Dining/DiningProgrammers.java:67", "Line Step", " file=Dining/DiningProgrammers.java, line=67"
"Thread-0", "7416", "Dining/DiningProgrammers.java:43", "Method Returned", " "
"Thread-0", "7417", "Dining/DiningProgrammers.java:44", "Line Step", " file=Dining/DiningProgrammers.java, line=44"
"Thread-4", "7418", "Dining/DiningProgrammers.java:67", "Field Read", " context=Dining.State:5, count"
"Thread-0", "7419", "Dining/DiningProgrammers.java:44", "Field Read", " context=Dining.Programmer:1, fs"
"Thread-4", "7420", "Dining/DiningProgrammers.java:67", "Field Write", " context=Dining.State:5, count=2"
"Thread-4", "7421", "Dining/DiningProgrammers.java:68", "Line Step", " file=Dining/DiningProgrammers.java, line=68"
"Thread-4", "7422", "Dining/DiningProgrammers.java:69", "Line Step", " file=Dining/DiningProgrammers.java, line=69"
"Thread-4", "7423", "Dining/DiningProgrammers.java:69", "Method Exit", " returner=Dining.Forks:1#pickup:128, value=<void>"
"Thread-3", "7424", "Dining/DiningProgrammers.java:61", "Line Step", " file=Dining/DiningProgrammers.java, line=61"
"Thread-4", "7425", "Dining/DiningProgrammers.java:41", "Method Returned", " "
"Thread-4", "7426", "Dining/DiningProgrammers.java:42", "Line Step", " file=Dining/DiningProgrammers.java, line=42"
"Thread-3", "7427", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-4", "7428", "Dining/DiningProgrammers.java:42", "Method Call", " caller=Dining.Programmer:5#run:5, target=Dining.State:5#set_state:191"
"Thread-4", "7429", "Dining/DiningProgrammers.java:85", "Method Entered", " "
"Thread-3", "7430", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "7431", "Dining/DiningProgrammers.java:85", "Variable Write", " context=Dining.State:5#set_state:191, s=""E"""
"Thread-3", "7432", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "7433", "Dining/DiningProgrammers.java:86", "Line Step", " file=Dining/DiningProgrammers.java, line=86"
"Thread-3", "7434", "Dining/DiningProgrammers.java:60", "Line Step", " file=Dining/DiningProgrammers.java, line=60"
"Thread-4", "7435", "Dining/DiningProgrammers.java:86", "Field Write", " context=Dining.State:5, state=""E"""
"Thread-4", "7436", "Dining/DiningProgrammers.java:88", "Line Step", " file=Dining/DiningProgrammers.java, line=88"
"Thread-0", "7437", "Dining/DiningProgrammers.java:44", "Method Call", " caller=Dining.Programmer:1#run:1, target=Dining.Forks:1#drop:61"
"Thread-0", "7438", "Dining/DiningProgrammers.java:72", "Method Entered", " "
"Thread-0", "7439", "Dining/DiningProgrammers.java:72", "Variable Write", " context=Dining.Forks:1#drop:61, p=Dining.Programmer:1"
"Thread-4", "7440", "Dining/DiningProgrammers.java:92", "Line Step", " file=Dining/DiningProgrammers.java, line=92"
"Thread-0", "7441", "Dining/DiningProgrammers.java:73", "Line Step", " file=Dining/DiningProgrammers.java, line=73"
"Thread-0", "7442", "Dining/DiningProgrammers.java:73", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "7443", "Dining/DiningProgrammers.java:96", "Line Step", " file=Dining/DiningProgrammers.java, line=96"
"Thread-0", "7444", "Dining/DiningProgrammers.java:73", "Field Read", " context=Dining.State:1, count"
"Thread-4", "7445", "Dining/DiningProgrammers.java:97", "Line Step", " file=Dining/DiningProgrammers.java, line=97"
"Thread-0", "7446", "Dining/DiningProgrammers.java:73", "Field Write", " context=Dining.Forks:1, n=2"
"Thread-4", "7447", "Dining/DiningProgrammers.java:97", "Field Read", " context=Dining.State:5, name"
"Thread-0", "7448", "Dining/DiningProgrammers.java:74", "Line Step", " file=Dining/DiningProgrammers.java, line=74"
"Thread-4", "7449", "Dining/DiningProgrammers.java:98", "Line Step", " file=Dining/DiningProgrammers.java, line=98"
"Thread-0", "7450", "Dining/DiningProgrammers.java:74", "Field Write", " context=Dining.State:1, count=0"
"Thread-0", "7451", "Dining/DiningProgrammers.java:75", "Line Step", " file=Dining/DiningProgrammers.java, line=75"
"Thread-0", "7452", "Dining/DiningProgrammers.java:76", "Line Step", " file=Dining/DiningProgrammers.java, line=76"
"Thread-4", "7453", "Dining/DiningProgrammers.java:99", "Line Step", " file=Dining/DiningProgrammers.java, line=99"
"Thread-0", "7454", "Dining/DiningProgrammers.java:76", "Method Exit", " returner=Dining.Forks:1#drop:61, value=<void>"
"Thread-4", "7455", "Dining/DiningProgrammers.java:99", "Field Read", " context=Dining.State:5, name"
"Thread-2", "7456", "Dining/DiningProgrammers.java:61", "Line Step", " file=Dining/DiningProgrammers.java, line=61"
"Thread-0", "7457", "Dining/DiningProgrammers.java:44", "Method Returned", " "
"Thread-0", "7458", "Dining/DiningProgrammers.java:38", "Line Step", " file=Dining/DiningProgrammers.java, line=38"
"Thread-2", "7459", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-0", "7460", "Dining/DiningProgrammers.java:38", "Variable Write", " context=Dining.Programmer:1#run:1, i=13"
"Thread-0", "7461", "Dining/DiningProgrammers.java:39", "Line Step", " file=Dining/DiningProgrammers.java, line=39"
"Thread-2", "7462", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-0", "7463", "Dining/DiningProgrammers.java:39", "Field Read", " context=Dining.Programmer:1, fs"
"Thread-4", "7464", "Dining/DiningProgrammers.java:101", "Line Step", " file=Dining/DiningProgrammers.java, line=101"
"Thread-2", "7465", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "7466", "Dining/DiningProgrammers.java:103", "Line Step", " file=Dining/DiningProgrammers.java, line=103"
"Thread-2", "7467", "Dining/DiningProgrammers.java:66", "Line Step", " file=Dining/DiningProgrammers.java, line=66"
"Thread-4", "7468", "Dining/DiningProgrammers.java:103", "Method Exit", " returner=Dining.State:5#set_state:191, value=<void>"
"Thread-2", "7469", "Dining/DiningProgrammers.java:66", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "7470", "Dining/DiningProgrammers.java:42", "Method Returned", " "
"Thread-4", "7471", "Dining/DiningProgrammers.java:43", "Line Step", " file=Dining/DiningProgrammers.java, line=43"
"Thread-2", "7472", "Dining/DiningProgrammers.java:66", "Field Write", " context=Dining.Forks:1, n=1"
"Thread-4", "7473", "Dining/DiningProgrammers.java:43", "Method Call", " caller=Dining.Programmer:5#run:5, target=Dining.State:5#set_state:192"
"Thread-4", "7474", "Dining/DiningProgrammers.java:85", "Method Entered", " "
"Thread-2", "7475", "Dining/DiningProgrammers.java:67", "Line Step", " file=Dining/DiningProgrammers.java, line=67"
"Thread-4", "7476", "Dining/DiningProgrammers.java:85", "Variable Write", " context=Dining.State:5#set_state:192, s=""C"""
"Thread-2", "7477", "Dining/DiningProgrammers.java:67", "Field Read", " context=Dining.State:3, count"
"Thread-4", "7478", "Dining/DiningProgrammers.java:86", "Line Step", " file=Dining/DiningProgrammers.java, line=86"
"Thread-2", "7479", "Dining/DiningProgrammers.java:67", "Field Write", " context=Dining.State:3, count=1"
"Thread-4", "7480", "Dining/DiningProgrammers.java:86", "Field Write", " context=Dining.State:5, state=""C"""
"Thread-2", "7481", "Dining/DiningProgrammers.java:68", "Line Step", " file=Dining/DiningProgrammers.java, line=68"
"Thread-4", "7482", "Dining/DiningProgrammers.java:88", "Line Step", " file=Dining/DiningProgrammers.java, line=88"
"Thread-2", "7483", "Dining/DiningProgrammers.java:69", "Line Step", " file=Dining/DiningProgrammers.java, line=69"
"Thread-4", "7484", "Dining/DiningProgrammers.java:89", "Line Step", " file=Dining/DiningProgrammers.java, line=89"
"Thread-2", "7485", "Dining/DiningProgrammers.java:69", "Method Exit", " returner=Dining.Forks:1#pickup:123, value=<void>"
"Thread-1", "7486", "Dining/DiningProgrammers.java:61", "Line Step", " file=Dining/DiningProgrammers.java, line=61"
"Thread-4", "7487", "Dining/DiningProgrammers.java:89", "Field Read", " context=Dining.State:5, name"
"Thread-2", "7488", "Dining/DiningProgrammers.java:39", "Method Returned", " "
"Thread-2", "7489", "Dining/DiningProgrammers.java:40", "Line Step", " file=Dining/DiningProgrammers.java, line=40"
"Thread-1", "7490", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-4", "7491", "Dining/DiningProgrammers.java:90", "Line Step", " file=Dining/DiningProgrammers.java, line=90"
"Thread-2", "7492", "Dining/DiningProgrammers.java:40", "Method Call", " caller=Dining.Programmer:3#run:3, target=Dining.State:3#set_state:193"
"Thread-2", "7493", "Dining/DiningProgrammers.java:85", "Method Entered", " "
"Thread-1", "7494", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-2", "7495", "Dining/DiningProgrammers.java:85", "Variable Write", " context=Dining.State:3#set_state:193, s=""H"""
"Thread-1", "7496", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.State:2, count"
"Thread-2", "7497", "Dining/DiningProgrammers.java:86", "Line Step", " file=Dining/DiningProgrammers.java, line=86"
"Thread-1", "7498", "Dining/DiningProgrammers.java:60", "Line Step", " file=Dining/DiningProgrammers.java, line=60"
"Thread-2", "7499", "Dining/DiningProgrammers.java:86", "Field Write", " context=Dining.State:3, state=""H"""
"Thread-0", "7500", "Dining/DiningProgrammers.java:39", "Method Call", " caller=Dining.Programmer:1#run:1, target=Dining.Forks:1#pickup:129"
"Thread-0", "7501", "Dining/DiningProgrammers.java:56", "Method Entered", " "
"Thread-2", "7502", "Dining/DiningProgrammers.java:88", "Line Step", " file=Dining/DiningProgrammers.java, line=88"
"Thread-0", "7503", "Dining/DiningProgrammers.java:56", "Variable Write", " context=Dining.Forks:1#pickup:129, p=Dining.Programmer:1"
"Thread-2", "7504", "Dining/DiningProgrammers.java:92", "Line Step", " file=Dining/DiningProgrammers.java, line=92"
"Thread-0", "7505", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-0", "7506", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-2", "7507", "Dining/DiningProgrammers.java:93", "Line Step", " file=Dining/DiningProgrammers.java, line=93"
"Thread-0", "7508", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.State:1, count"
"Thread-2", "7509", "Dining/DiningProgrammers.java:93", "Field Read", " context=Dining.State:3, name"
"Thread-0", "7510", "Dining/DiningProgrammers.java:60", "Line Step", " file=Dining/DiningProgrammers.java, line=60"
"Thread-2", "7511", "Dining/DiningProgrammers.java:94", "Line Step", " file=Dining/DiningProgrammers.java, line=94"
"Thread-4", "7512", "Dining/DiningProgrammers.java:92", "Line Step", " file=Dining/DiningProgrammers.java, line=92"
"Thread-4", "7513", "Dining/DiningProgrammers.java:96", "Line Step", " file=Dining/DiningProgrammers.java, line=96"
"Thread-4", "7514", "Dining/DiningProgrammers.java:103", "Line Step", " file=Dining/DiningProgrammers.java, line=103"
"Thread-4", "7515", "Dining/DiningProgrammers.java:103", "Method Exit", " returner=Dining.State:5#set_state:192, value=<void>"
"Thread-4", "7516", "Dining/DiningProgrammers.java:43", "Method Returned", " "
"Thread-4", "7517", "Dining/DiningProgrammers.java:44", "Line Step", " file=Dining/DiningProgrammers.java, line=44"
"Thread-4", "7518", "Dining/DiningProgrammers.java:44", "Field Read", " context=Dining.Programmer:5, fs"
"Thread-4", "7519", "Dining/DiningProgrammers.java:44", "Method Call", " caller=Dining.Programmer:5#run:5, target=Dining.Forks:1#drop:62"
"Thread-4", "7520", "Dining/DiningProgrammers.java:72", "Method Entered", " "
"Thread-4", "7521", "Dining/DiningProgrammers.java:72", "Variable Write", " context=Dining.Forks:1#drop:62, p=Dining.Programmer:5"
"Thread-4", "7522", "Dining/DiningProgrammers.java:73", "Line Step", " file=Dining/DiningProgrammers.java, line=73"
"Thread-4", "7523", "Dining/DiningProgrammers.java:73", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "7524", "Dining/DiningProgrammers.java:73", "Field Read", " context=Dining.State:5, count"
"Thread-4", "7525", "Dining/DiningProgrammers.java:73", "Field Write", " context=Dining.Forks:1, n=3"
"Thread-4", "7526", "Dining/DiningProgrammers.java:74", "Line Step", " file=Dining/DiningProgrammers.java, line=74"
"Thread-4", "7527", "Dining/DiningProgrammers.java:74", "Field Write", " context=Dining.State:5, count=0"
"Thread-4", "7528", "Dining/DiningProgrammers.java:75", "Line Step", " file=Dining/DiningProgrammers.java, line=75"
"Thread-4", "7529", "Dining/DiningProgrammers.java:76", "Line Step", " file=Dining/DiningProgrammers.java, line=76"
"Thread-4", "7530", "Dining/DiningProgrammers.java:76", "Method Exit", " returner=Dining.Forks:1#drop:62, value=<void>"
"Thread-3", "7531", "Dining/DiningProgrammers.java:61", "Line Step", " file=Dining/DiningProgrammers.java, line=61"
"Thread-4", "7532", "Dining/DiningProgrammers.java:44", "Method Returned", " "
"Thread-4", "7533", "Dining/DiningProgrammers.java:38", "Line Step", " file=Dining/DiningProgrammers.java, line=38"
"Thread-3", "7534", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-4", "7535", "Dining/DiningProgrammers.java:38", "Variable Write", " context=Dining.Programmer:5#run:5, i=14"
"Thread-4", "7536", "Dining/DiningProgrammers.java:39", "Line Step", " file=Dining/DiningProgrammers.java, line=39"
"Thread-3", "7537", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "7538", "Dining/DiningProgrammers.java:39", "Field Read", " context=Dining.Programmer:5, fs"
"Thread-3", "7539", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-3", "7540", "Dining/DiningProgrammers.java:66", "Line Step", " file=Dining/DiningProgrammers.java, line=66"
"Thread-3", "7541", "Dining/DiningProgrammers.java:66", "Field Read", " context=Dining.Forks:1, n"
"Thread-3", "7542", "Dining/DiningProgrammers.java:66", "Field Write", " context=Dining.Forks:1, n=2"
"Thread-2", "7543", "Dining/DiningProgrammers.java:96", "Line Step", " file=Dining/DiningProgrammers.java, line=96"
"Thread-3", "7544", "Dining/DiningProgrammers.java:67", "Line Step", " file=Dining/DiningProgrammers.java, line=67"
"Thread-3", "7545", "Dining/DiningProgrammers.java:67", "Field Read", " context=Dining.State:4, count"
"Thread-2", "7546", "Dining/DiningProgrammers.java:103", "Line Step", " file=Dining/DiningProgrammers.java, line=103"
"Thread-2", "7547", "Dining/DiningProgrammers.java:103", "Method Exit", " returner=Dining.State:3#set_state:193, value=<void>"
